TYPEID,GROUPID,TYPENAME,VOLUME,MARKETGROUPID,ICONID
1825,166,Inferno Auto-Targeting Heavy Missile I Blueprint,0.01,315,1337
1826,396,Scourge Auto-Targeting Cruise Missile I,0.05,914,1341
1827,166,Scourge Auto-Targeting Cruise Missile I Blueprint,0.01,315,1341
1828,396,Mjolnir Auto-Targeting Cruise Missile I,0.05,914,1344
1829,166,Mjolnir Auto-Targeting Cruise Missile I Blueprint,0.01,315,1344
1830,396,Nova Auto-Targeting Cruise Missile I,0.05,914,1343
1831,166,Nova Auto-Targeting Cruise Missile I Blueprint,0.01,315,1343
1832,396,Inferno Auto-Targeting Cruise Missile I,0.05,914,1342
1833,166,Inferno Auto-Targeting Cruise Missile I Blueprint,0.01,315,1342
1855,48,Ship Scanner II,5,713,107
1875,511,Rapid Light Missile Launcher I,10,641,1345
1876,136,Rapid Light Missile Launcher I Blueprint,0.01,340,1345
1877,511,Rapid Light Missile Launcher II,10,641,1345
1893,205,Basic Heat Sink,5,647,1046
1944,28,Bestower,260000,85,
1945,108,Bestower Blueprint,0.01,285,
1946,203,Basic RADAR Backup Array,5,722,104
1947,202,ECCM - Radar I,5,729,104
1948,201,ECM - Ion Field Projector I,5,715,3227
1949,210,Basic Signal Amplifier,5,669,104
1951,211,Basic Tracking Enhancer,5,707,1640
1952,212,Sensor Booster II,5,671,74
1955,201,ECM - Spatial Destabilizer I,5,717,3226
1956,201,ECM - White Noise Generator I,5,718,3229
1957,201,ECM - Multispectral Jammer I,5,719,109
1958,201,ECM - Phase Inverter I,5,716,3228
1959,289,ECCM Projector I,20,686,110
1960,289,ECCM Projector II,5,686,110
1963,290,Remote Sensor Booster I,25,673,74
1964,290,Remote Sensor Booster II,5,673,74
1968,208,Remote Sensor Dampener I,5,679,105
1969,208,Remote Sensor Dampener II,5,679,105
1973,212,Sensor Booster I,5,671,74
1977,213,Tracking Computer I,5,706,3346
1978,213,Tracking Computer II,5,706,3346
1982,203,Basic Ladar Backup Array,5,721,104
1983,203,Basic Gravimetric Backup Array,5,720,104
1984,203,Basic Magnetometric Backup Array,5,723,104
1985,203,Basic Multi Sensor Backup Array,5,724,104
1986,210,Signal Amplifier I,5,669,104
1987,210,Signal Amplifier II,5,669,104
1998,211,Tracking Enhancer I,5,707,1640
1999,211,Tracking Enhancer II,5,707,1640
2001,1016,Cynosural Suppression,200000,1282,3945
2002,202,ECCM - Ladar I,5,726,104
2003,202,ECCM - Magnetometric I,5,727,104
2004,202,ECCM - Gravimetric I,5,725,104
2005,202,ECCM - Omni I,5,728,104
2006,26,Omen,118000,74,
2007,106,Omen Blueprint,0.01,274,
2008,1016,Cynosural Navigation,200000,1282,3946
2009,1016,Supercapital Construction Facilities,200000,1282,3950
2018,61,Medium Capacitor Battery I,10,704,89
2019,141,Medium Capacitor Battery I Blueprint,0.01,1558,89
2020,61,Large Capacitor Battery I,15,705,89
2021,141,Large Capacitor Battery I Blueprint,0.01,1558,89
2024,76,Medium Capacitor Booster II,10,700,1031
2026,1021,Pirate Detection Array 1,5000,1284,3951
2027,1021,Pirate Detection Array 2,10000,1284,3951
2028,1021,Pirate Detection Array 3,20000,1284,3951
2029,1021,Pirate Detection Array 4,40000,1284,3951
2030,1021,Pirate Detection Array 5,60000,1284,3951
2031,1021,Entrapment Array 1,5000,1284,3947
2032,43,Cap Recharger II,5,665,90
2034,1021,Entrapment Array 2,10000,1284,3947
2035,1021,Entrapment Array 3,20000,1284,3947
2036,1021,Entrapment Array 4,40000,1284,3947
2037,1021,Entrapment Array 5,60000,1284,3947
2038,47,Cargo Scanner II,5,711,106
2040,1020,Ore Prospecting Array 1,5000,1283,3948
2041,1020,Ore Prospecting Array 2,10000,1283,3948
2042,1020,Ore Prospecting Array 3,20000,1283,3948
2043,1020,Ore Prospecting Array 4,40000,1283,3948
2044,1020,Ore Prospecting Array 5,60000,1283,3948
2046,60,Damage Control I,5,615,77
2047,140,Damage Control I Blueprint,0.01,1542,77
2048,60,Damage Control II,5,615,77
2050,77,Gistum C-Type Adaptive Invulnerability Field,5,1696,81
2053,1020,Survey Networks 1,5000,1283,3953
2054,1020,Survey Networks 2,10000,1283,3953
2055,1020,Survey Networks 3,20000,1283,3953
2056,1020,Survey Networks 4,40000,1283,3953
2057,1020,Survey Networks 5,60000,1283,3953
2058,1021,Quantum Flux Generator 1,5000,1284,3943
2059,1021,Quantum Flux Generator 2,10000,1284,3943
2060,1021,Quantum Flux Generator 3,20000,1284,3943
2061,1021,Quantum Flux Generator 4,40000,1284,3943
2062,1021,Quantum Flux Generator 5,60000,1284,3943
2073,1035,Microorganisms,0.01,1333,10034
2078,1022,Zephyr,5000,1619,
2082,300,Genolution Core Augmentation CA-1,1,618,2053
2103,209,Remote Tracking Computer I,25,708,3346
2104,209,Remote Tracking Computer II,5,708,3346
2108,291,Tracking Disruptor I,5,680,1639
2109,291,Tracking Disruptor II,5,680,1639
2117,80,ECM Burst II,5,678,109
2161,25,Crucifier,28100,72,
2162,105,Crucifier Blueprint,0.01,272,
2173,100,Infiltrator I,10,838,
2174,176,Infiltrator I Blueprint,0.01,1532,
2175,100,Infiltrator II,10,838,
2178,1019,Guristas Nova Citadel Cruise Missile,0.3,1317,185
2180,1019,Guristas Scourge Citadel Cruise Missile,0.3,1317,183
2182,1019,Guristas Inferno Citadel Cruise Missile,0.3,1317,184
2183,100,Hammerhead I,10,838,
2184,176,Hammerhead I Blueprint,0.01,1532,
2185,100,Hammerhead II,10,838,
2188,1019,Guristas Mjolnir Citadel Cruise Missile,0.3,1317,182
2193,100,Praetor I,25,839,
2194,176,Praetor I Blueprint,0.01,359,
2195,100,Praetor II,25,839,
2203,100,Acolyte I,5,837,1084
2204,176,Acolyte I Blueprint,0.01,1531,1084
2205,100,Acolyte II,5,837,
2254,1027,Temperate Command Center,1000,1322,
2258,202,ECCM - Omni II,5,728,104
2259,202,ECCM - Gravimetric II,5,725,104
2260,202,ECCM - Ladar II,5,726,104
2261,202,ECCM - Magnetometric II,5,727,104
2262,202,ECCM - Radar II,5,729,104
2267,1032,Base Metals,0.01,1333,10024
2268,1033,Aqueous Liquids,0.01,1333,10012
2270,1032,Noble Metals,0.01,1333,10025
2272,1032,Heavy Metals,0.01,1333,10026
2281,77,Adaptive Invulnerability Field II,5,1696,81
2286,1035,Planktic Colonies,0.01,1333,10035
2287,1035,Complex Organisms,0.01,1333,10036
2288,1035,Carbon Compounds,0.01,1333,10037
2289,77,Explosive Deflection Field I,20,1694,20947
2290,157,Explosive Deflection Field I Blueprint,0.01,1548,81
2291,77,Kinetic Deflection Field I,20,1693,20949
2292,157,Kinetic Deflection Field I Blueprint,0.01,1548,81
2293,77,EM Ward Field I,20,1695,20948
2294,157,EM Ward Field I Blueprint,0.01,1548,81
2295,77,Thermal Dissipation Field I,20,1692,20950
2296,157,Thermal Dissipation Field I Blueprint,0.01,1548,81
2297,77,Explosive Deflection Field II,5,1694,20947
2299,77,Kinetic Deflection Field II,5,1693,20949
2301,77,EM Ward Field II,5,1695,20948
2303,77,Thermal Dissipation Field II,5,1692,20950
2305,1035,Autotrophs,0.01,1333,10038
2306,1032,Non-CS Crystals,0.01,1333,10027
2307,1032,Felsic Magma,0.01,1333,10028
2308,1033,Suspended Plasma,0.01,1333,10013
2309,1033,Ionic Solutions,0.01,1333,10014
2310,1033,Noble Gas,0.01,1333,10015
2311,1033,Reactive Gas,0.01,1333,10016
2312,1034,Supertensile Plastics,1.5,1335,10057
2317,1034,Oxides,1.5,1335,10051
2319,1034,Test Cultures,1.5,1335,10056
2321,1034,Polyaramids,1.5,1335,10058
2327,1034,Microfiber Shielding,1.5,1335,10055
2328,1034,Water-Cooled CPU,1.5,1335,10052
2329,1034,Biocells,1.5,1335,10054
2331,57,Shield Power Relay I,5,688,83
2332,137,Shield Power Relay I Blueprint,0.01,1550,83
2333,49,Survey Scanner II,5,714,2732
2341,82,Passive Targeter II,5,672,104
2344,1040,Condensates,6,1336,10039
2345,1040,Camera Drones,6,1336,10040
2346,1040,Synthetic Synapses,6,1336,10041
2348,1040,Gel-Matrix Biopaste,6,1336,10042
2349,1040,Supercomputers,6,1336,10043
2351,1040,Smartfab Units,6,1336,10044
2352,1040,Nuclear Reactors,6,1336,10045
2354,1040,Neocoms,6,1336,10046
2355,63,Small Hull Repairer II,5,1053,21378
2358,1040,Biotech Research Reports,6,1336,10132
2360,1040,Industrial Explosives,6,1336,10047
2361,1040,Hermetic Membranes,6,1336,10048
2363,205,Heat Sink I,5,647,1046
2364,205,Heat Sink II,5,647,1046
2366,1040,Hazmat Detection Systems,6,1336,10049
2367,1040,Cryoprotectant Solution,6,1336,10050
2368,314,Broken Organic Mortar Applicators,100,20,3250
2369,314,Broken Sterile Conduits,100,20,3250
2371,314,Broken Nano-Factory,100,20,3250
2373,314,Broken Self-Harmonizing Power Core,100,20,3250
2374,314,Broken Recursive Computing Module,100,20,3250
2375,314,Broken Broadcast Node,100,20,3250
2376,314,Broken Integrity Response Drones,100,20,3250
2377,314,Broken Wetware Mainframe,100,20,3250
2389,1042,Plasmoids,0.38,1334,10017
2390,1042,Electrolytes,0.38,1334,10019
2392,1042,Oxidizing Compound,0.38,1334,10018
2393,1042,Bacteria,0.38,1334,10029
2395,1042,Proteins,0.38,1334,10031
2396,1042,Biofuels,0.38,1334,10032
2397,1042,Industrial Fibers,0.38,1334,10033
2398,1042,Reactive Metals,0.38,1334,10020
2399,1042,Precious Metals,0.38,1334,10021
2400,1042,Toxic Metals,0.38,1334,10022
2401,1042,Chiral Structures,0.38,1334,10023
2403,1241,Advanced Planetology,0.01,1823,33
2404,509,Light Missile Launcher II,5,640,168
2406,1241,Planetology,0.01,1823,33
2410,510,Heavy Missile Launcher II,10,642,169
2420,508,Torpedo Launcher II,20,644,170
2436,100,Wasp II,25,839,
2444,100,Ogre I,25,839,
2445,176,Ogre I Blueprint,0.01,359,
2446,100,Ogre II,25,839,
2454,100,Hobgoblin I,5,837,
2455,176,Hobgoblin I Blueprint,0.01,1531,
2456,100,Hobgoblin II,5,837,
2463,1034,Nanites,1.5,1335,10053
2464,100,Hornet I,5,837,
2465,176,Hornet I Blueprint,0.01,1531,
2466,100,Hornet II,5,837,
2476,100,Berserker I,25,839,
2477,176,Berserker I Blueprint,0.01,359,
2478,100,Berserker II,25,839,
2486,100,Warrior I,5,837,
2487,176,Warrior I Blueprint,0.01,1531,
2488,100,Warrior II,5,837,
2495,1241,Interplanetary Consolidation,0.01,1823,33
2505,1241,Command Center Upgrades,0.01,1823,33
2506,89,Mjolnir Torpedo,0.05,923,1349
2507,166,Mjolnir Torpedo Blueprint,0.01,390,1349
2508,89,Nova Torpedo,0.05,923,1348
2509,166,Nova Torpedo Blueprint,0.01,390,1348
2510,89,Inferno Torpedo,0.05,923,1347
2511,166,Inferno Torpedo Blueprint,0.01,390,1347
2512,387,Mjolnir Rocket,0.005,922,1352
2513,166,Mjolnir Rocket Blueprint,0.01,318,1352
2514,387,Inferno Rocket,0.005,922,1351
2515,166,Inferno Rocket Blueprint,0.01,318,1351
2516,387,Nova Rocket,0.005,922,1353
2517,166,Nova Rocket Blueprint,0.01,318,1353
2524,1027,Barren Command Center,1000,1322,
2525,1027,Oceanic Command Center,1000,1322,
2529,295,Explosive Deflection Amplifier I,5,1690,20941
2530,296,Explosive Deflection Amplifier I Blueprint,0.01,1554,82
2531,295,Explosive Deflection Amplifier II,5,1690,20941
2533,1027,Ice Command Center,1000,1322,
2534,1027,Gas Command Center,1000,1322,
2537,295,Thermal Dissipation Amplifier I,5,1688,20940
2538,296,Thermal Dissipation Amplifier I Blueprint,0.01,1554,82
2539,295,Thermal Dissipation Amplifier II,5,1688,20940
2545,295,Kinetic Deflection Amplifier I,5,1689,20939
2546,296,Kinetic Deflection Amplifier I Blueprint,0.01,1554,82
2547,295,Kinetic Deflection Amplifier II,5,1689,20939
2549,1027,Lava Command Center,1000,1322,
2550,1027,Storm Command Center,1000,1322,
2551,1027,Plasma Command Center,1000,1322,
2553,295,EM Ward Amplifier II,5,1691,20942
2559,201,ECM - Phase Inverter II,5,716,3228
2563,201,ECM - Ion Field Projector II,5,715,3227
2567,201,ECM - Multispectral Jammer II,5,719,109
2571,201,ECM - Spatial Destabilizer II,5,717,3226
2575,201,ECM - White Noise Generator II,5,718,3229
2579,203,Gravimetric Backup Array I,5,720,104
2580,203,Gravimetric Backup Array II,5,720,104
2583,203,Ladar Backup Array I,5,721,104
2584,203,Ladar Backup Array II,5,721,104
2587,203,Magnetometric Backup Array I,5,723,104
2588,203,Magnetometric Backup Array II,5,723,104
2589,300,Genolution Core Augmentation CA-2,1,621,2062
2591,203,Multi Sensor Backup Array I,20,724,104
2592,203,Multi Sensor Backup Array II,20,724,104
2603,763,Nanofiber Internal Structure I,5,1196,1042
2604,158,Nanofiber Internal Structure I Blueprint,0.01,335,1042
2605,763,Nanofiber Internal Structure II,5,1196,1042
2613,653,Mjolnir Fury Light Missile,0.015,927,192
2621,656,Inferno Fury Cruise Missile,0.05,925,184
2629,655,Scourge Fury Heavy Missile,0.03,926,189
2637,656,Inferno Precision Cruise Missile,0.05,918,184
2647,653,Inferno Precision Light Missile,0.015,917,191
2655,655,Nova Precision Heavy Missile,0.03,919,186
2679,654,Scourge Rage Heavy Assault Missile,0.015,973,3234
2735,1045,Infrastructure Hub Blueprint,0.01,1356,
2736,857,Warp Disruption Battery Blueprint,0.01,1344,0
2737,1045,Territorial Claim Unit Blueprint,0.01,1356,0
2738,1045,Sovereignty Blockade Unit Blueprint,0.01,1356,0
2739,912,Nanite Repair Paste Blueprint,0.01,1358,0
2740,857,Warp Scrambling Battery Blueprint,0.01,1344,0
2741,858,Stasis Webification Battery Blueprint,0.01,1344,0
2742,1048,Biochemical Silo Blueprint,0.01,1355,0
2743,1048,Catalyst Silo Blueprint,0.01,1355,0
2744,1048,Coupling Array Blueprint,0.01,1355,0
2745,1048,General Storage Blueprint,0.01,1355,0
2746,1048,Hazardous Chemical Silo Blueprint,0.01,1355,0
2747,1048,Hybrid Polymer Silo Blueprint,0.01,1355,0
2748,1048,Silo Blueprint,0.01,1355,0
2749,1048,Advanced Large Ship Assembly Array Blueprint,0.01,1340,0
2750,1048,X-Large Ship Maintenance Array Blueprint,0.01,1535,0
2751,1048,Advanced Medium Ship Assembly Array Blueprint,0.01,1340,0
2752,1048,Ship Maintenance Array Blueprint,0.01,1535,0
2753,1048,Advanced Small Ship Assembly Array Blueprint,0.01,1340,0
2754,1048,Ammunition Assembly Array Blueprint,0.01,1340,0
2755,1048,Ballistic Deflection Array Blueprint,0.01,1354,0
2756,1048,Supercapital Ship Assembly Array Blueprint,0.01,1340,0
2757,1048,Explosion Dampening Array Blueprint,0.01,1354,0
2758,1048,Component Assembly Array Blueprint,0.01,1340,0
2759,1048,Heat Dissipation Array Blueprint,0.01,1354,0
2760,1048,Drone Assembly Array Blueprint,0.01,1340,0
2761,1048,Photon Scattering Array Blueprint,0.01,1354,0
2762,1048,Drug Lab Blueprint,0.01,1359,0
2763,1048,Sensor Dampening Battery Blueprint,0.01,1344,0
2764,1048,Equipment Assembly Array Blueprint,0.01,1340,0
2765,1048,Intensive Reprocessing Array Blueprint,0.01,1353,0
2766,1048,Large Ship Assembly Array Blueprint,0.01,1340,0
2767,1048,Compression Array Blueprint,0.01,1945,0
2768,1048,Medium Ship Assembly Array Blueprint,0.01,1340,0
2769,1048,Reprocessing Array Blueprint,0.01,1353,0
2770,1048,Rapid Equipment Assembly Array Blueprint,0.01,1340,0
2771,1048,Small Ship Assembly Array Blueprint,0.01,1340,0
2772,1048,Subsystem Assembly Array Blueprint,0.01,1340,0
2773,1048,Capital Ship Assembly Array Blueprint,0.01,1340,0
2774,841,Amarr Control Tower Blueprint,0.01,1339,0
2775,841,Amarr Control Tower Medium Blueprint,0.01,1339,0
2776,841,Amarr Control Tower Small Blueprint,0.01,1339,0
2777,841,Caldari Control Tower Blueprint,0.01,1339,0
2778,841,Caldari Control Tower Medium Blueprint,0.01,1339,0
2779,841,Caldari Control Tower Small Blueprint,0.01,1339,0
2780,841,Gallente Control Tower Blueprint,0.01,1339,0
2781,841,Gallente Control Tower Medium Blueprint,0.01,1339,0
2782,841,Gallente Control Tower Small Blueprint,0.01,1339,0
2783,841,Minmatar Control Tower Blueprint,0.01,1339,0
2784,841,Minmatar Control Tower Medium Blueprint,0.01,1339,0
2785,841,Minmatar Control Tower Small Blueprint,0.01,1339,0
2786,1048,Moon Harvesting Array Blueprint,0.01,1352,0
2787,1048,Corporate Hangar Array Blueprint,0.01,1341,0
2788,1048,Cynosural Generator Array Blueprint,0.01,1342,0
2789,1048,Cynosural System Jammer Blueprint,0.01,1343,0
2790,1048,Biochemical Reactor Array Blueprint,0.01,1351,0
2791,1048,Complex Reactor Array Blueprint,0.01,1351,0
2792,856,Ion Field Projection Battery Blueprint,0.01,1344,0
2793,1048,Medium Biochemical Reactor Array Blueprint,0.01,1351,0
2794,856,Phase Inversion Battery Blueprint,0.01,1344,0
2795,1048,Polymer Reactor Array Blueprint,0.01,1351,0
2796,856,Spatial Destabilization Battery Blueprint,0.01,1344,0
2797,1048,Simple Reactor Array Blueprint,0.01,1351,0
2798,856,White Noise Generation Battery Blueprint,0.01,1344,0
2799,860,Energy Neutralizing Battery Blueprint,0.01,1345,0
2800,1048,Jump Bridge Blueprint,0.01,1346,0
2801,657,Nova Javelin Torpedo,0.05,929,1348
2803,855,Large Blaster Battery Blueprint,0.01,1347,0
2804,855,Large Railgun Battery Blueprint,0.01,1347,0
2805,854,Large Artillery Battery Blueprint,0.01,1350,0
2806,855,Medium Blaster Battery Blueprint,0.01,1347,0
2807,854,Large AutoCannon Battery Blueprint,0.01,1350,0
2808,855,Medium Railgun Battery Blueprint,0.01,1347,0
2810,854,Medium Artillery Battery Blueprint,0.01,1350,0
2811,657,Inferno Rage Torpedo,0.05,931,1347
2813,855,Small Blaster Battery Blueprint,0.01,1347,0
2814,854,Medium AutoCannon Battery Blueprint,0.01,1350,0
2815,855,Small Railgun Battery Blueprint,0.01,1347,0
2816,854,Small Artillery Battery Blueprint,0.01,1350,0
2817,648,Mjolnir Rage Rocket,0.005,930,1352
2819,854,Small AutoCannon Battery Blueprint,0.01,1350,0
2820,891,Experimental Laboratory Blueprint,0.01,1359,0
2821,891,Research Laboratory Blueprint,0.01,1359,0
2822,871,Citadel Torpedo Battery Blueprint,0.01,1349,0
2823,871,Cruise Missile Battery Blueprint,0.01,1349,0
2824,871,Torpedo Battery Blueprint,0.01,1349,0
2825,853,Small Pulse Laser Battery Blueprint,0.01,1348,0
2826,853,Small Beam Laser Battery Blueprint,0.01,1348,0
2827,853,Medium Pulse Laser Battery Blueprint,0.01,1348,0
2828,853,Medium Beam Laser Battery Blueprint,0.01,1348,0
2829,853,Large Pulse Laser Battery Blueprint,0.01,1348,0
2830,853,Large Beam Laser Battery Blueprint,0.01,1348,0
2833,943,1000 Aurum Token,0.01,1427,10831
2834,324,Utu,29500,1623,
2836,358,Adrestia,112000,1621,
2863,28,Primae,270000,1614,
2865,55,1200mm Artillery Cannon II,20,579,379
2867,1041,Broadcast Node,100,1337,10073
2868,1041,Integrity Response Drones,100,1337,10074
2869,1041,Nano-Factory,100,1337,10075
2870,1041,Organic Mortar Applicators,100,1337,10076
2871,1041,Recursive Computing Module,100,1337,10071
2872,1041,Self-Harmonizing Power Core,100,1337,10078
2873,55,125mm Gatling AutoCannon II,5,574,387
2875,1041,Sterile Conduits,100,1337,10079
2876,1041,Wetware Mainframe,100,1337,10077
2881,55,150mm Light AutoCannon II,5,574,387
2889,55,200mm AutoCannon II,5,574,387
2897,55,220mm Vulcan AutoCannon II,10,575,386
2905,55,250mm Light Artillery Cannon II,5,577,389
2913,55,425mm AutoCannon II,10,575,386
2921,55,650mm Artillery Cannon II,10,578,384
2929,55,800mm Repeating Cannon II,20,576,381
2937,55,Dual 180mm AutoCannon II,10,575,386
2945,55,Dual 425mm AutoCannon II,20,576,381
2948,1023,Shadow,10000,1310,
2953,55,Dual 650mm Repeating Cannon II,20,576,381
2961,55,1400mm Howitzer Artillery II,20,579,379
2969,55,720mm Howitzer Artillery II,10,578,384
2977,55,280mm Howitzer Artillery II,5,577,389
2985,53,Dual Heavy Beam Laser II,20,569,361
2993,53,Dual Light Beam Laser II,5,567,352
2998,28,Noctis,270000,1390,
3001,53,Dual Light Pulse Laser II,5,570,350
3009,53,Focused Medium Beam Laser II,10,568,355
3017,53,Gatling Pulse Laser II,5,570,350
3025,53,Heavy Beam Laser II,10,568,355
3033,53,Small Focused Beam Laser II,5,567,352
3039,108,Noctis Blueprint,0.01,1389,
3041,53,Small Focused Pulse Laser II,5,570,350
3049,53,Mega Beam Laser II,20,569,361
3057,53,Mega Pulse Laser II,20,573,360
3065,53,Tachyon Beam Laser II,20,569,361
3074,74,150mm Railgun II,5,564,349
3077,749,Zainou 'Gnome' Shield Upgrades SU-602,1,1480,2224
3078,749,Zainou 'Gnome' Shield Upgrades SU-604,1,1480,2224
3079,749,Zainou 'Gnome' Shield Upgrades SU-606,1,1480,2224
3080,749,Zainou 'Gnome' Shield Management SM-702,1,1481,2224
3081,749,Zainou 'Gnome' Shield Management SM-704,1,1481,2224
3082,74,250mm Railgun II,10,565,370
3084,749,Zainou 'Gnome' Shield Management SM-706,1,1481,2224
3085,749,Zainou 'Gnome' Shield Emission Systems SE-802,1,1482,2224
3086,749,Zainou 'Gnome' Shield Emission Systems SE-804,1,1482,2224
3087,749,Zainou 'Gnome' Shield Emission Systems SE-806,1,1482,2224
3088,749,Zainou 'Gnome' Shield Operation SP-902,1,1483,2224
3089,749,Zainou 'Gnome' Shield Operation SP-904,1,1483,2224
3090,74,425mm Railgun II,20,566,366
3092,749,Zainou 'Gnome' Shield Operation SP-906,1,1483,2224
3093,747,Eifyr and Co. 'Rogue' Evasive Maneuvering EM-702,1,1490,2224
3094,747,Eifyr and Co. 'Rogue' Evasive Maneuvering EM-704,1,1490,2224
3095,747,Eifyr and Co. 'Rogue' Evasive Maneuvering EM-706,1,1490,2224
3096,747,Eifyr and Co. 'Rogue' Navigation NN-602,1,1489,2224
3097,747,Eifyr and Co. 'Rogue' Navigation NN-604,1,1489,2224
3098,74,75mm Gatling Rail II,5,564,349
3100,747,Eifyr and Co. 'Rogue' Navigation NN-606,1,1489,2224
3101,747,Eifyr and Co. 'Rogue' Fuel Conservation FC-802,1,1491,2224
3102,747,Eifyr and Co. 'Rogue' Fuel Conservation FC-804,1,1491,2224
3103,747,Eifyr and Co. 'Rogue' Fuel Conservation FC-806,1,1491,2224
3104,747,Eifyr and Co. 'Rogue' Afterburner AB-604,1,1489,2224
3105,747,Eifyr and Co. 'Rogue' Afterburner AB-608,1,1489,2224
3106,74,Dual 150mm Railgun II,10,565,370
3108,747,Eifyr and Co. 'Rogue' Afterburner AB-612,1,1489,2224
3109,747,Eifyr and Co. 'Rogue' Warp Drive Operation WD-604,1,1489,2224
